graph_id,edge_id,num_nodes,num_edges,edge_betweenness,stress,max_deg,min_deg,is_bridge,diff_stress,diff_cross,diff_edglength,benchmark,exp_factor_norm,edge_cross_norm,sum_neighbour_deg_norm,max_neighbour_deg_norm,diff_graph_entropy_norm,grad_diff
0,10,13,22,0.04487179487179487,0.6720946178795375,6,4,False,0.05070362155086272,0,-1.633292430425204e-05,random-dag,0.007454172320888164,0.0,0.6153846153846154,0.38461538461538464,0.00345046148661865,0.7652432246245766
0,11,13,22,0.12222222222222219,0.3116339573346291,6,2,False,-2.7098808333346867,-1,0.0826721260649369,random-dag,0.24120567154454514,-0.004761904761904762,0.46153846153846156,0.38461538461538464,-0.0045608933578987765,4.730612038393151
0,12,13,22,0.1611111111111111,0.42917934560324217,6,2,False,-4.97457970855146,2,0.10712251219100588,random-dag,0.33851932456470646,0.009523809523809525,0.46153846153846156,0.38461538461538464,-0.0045608933578987765,10.251556122498688
0,13,13,22,0.038461538461538464,0.447296370912884,5,4,False,-0.10976019653337588,4,-0.007884026061646288,random-dag,0.15103350172151236,0.01904761904761905,0.5384615384615384,0.3076923076923077,0.0015813525004803042,5.0823115564334715
0,14,13,22,0.1397435897435897,0.40500890675430684,5,4,False,0.03909741415419532,4,0.008571552543608085,random-dag,0.21131941520170638,0.01904761904761905,0.5384615384615384,0.3076923076923077,0.0015813525004803042,5.986867152451452
0,15,13,22,0.06880341880341881,0.6599074736546343,4,2,False,-0.047371586902187346,0,0.0009147059255514289,random-dag,0.011598779653785005,0.0,0.3076923076923077,0.23076923076923078,-0.008775463478170153,1.002059686704361
0,16,13,22,0.08376068376068375,0.41508398218290377,4,2,False,0.02942365133513647,-2,-0.000760047651798712,random-dag,0.29071592182311423,-0.009523809523809525,0.3076923076923077,0.23076923076923078,-0.008775463478170153,6.76142515715377
0,17,13,22,0.15213675213675215,0.44759540360245387,4,2,False,-8.832133336884645,5,0.1921582559192765,random-dag,0.4295739356578041,0.023809523809523808,0.3076923076923077,0.23076923076923078,-0.008775463478170153,13.601330583655551
0,18,13,22,0.14358974358974358,0.4420354328112286,3,2,False,-9.904385592782578,0,0.24166601905727642,random-dag,0.5268217147148098,0.0,0.23076923076923078,0.15384615384615385,-0.01192968962304719,13.958512490259917
0,19,13,22,0.12094017094017091,0.4504502130187009,3,2,False,-10.01608856128912,0,0.2200553621582651,random-dag,0.38629096225287546,0.0,0.23076923076923078,0.15384615384615385,-0.01192968962304719,8.491610237553758
0,20,13,22,0.0923076923076923,0.4400523027551491,2,2,False,-6.0477723870574245,0,0.12348435379906514,random-dag,0.3946084046785788,0.0,0.15384615384615385,0.07692307692307693,-0.01678681832268769,9.084870656661627
0,21,13,22,0.09273504273504272,0.44246149983522937,2,2,False,-5.678379786924893,0,0.10737896212131903,random-dag,0.4153560510062194,0.0,0.15384615384615385,0.07692307692307693,-0.01678681832268769,12.150520667646482
1,0,21,33,0.031678004535147415,0.5356310908297297,3,3,False,0.5148256295334903,-2,-0.02382624765590613,random-dag,0.05911603664320456,-0.004032258064516129,0.19047619047619047,0.09523809523809523,-0.0030729263576061427,6.29296769580612
1,1,21,33,0.06799319727891155,0.6592402548272819,6,3,False,2.4203991305123935,-1,-0.005711342295294686,random-dag,0.12681411656890415,-0.0020161290322580645,0.3333333333333333,0.23809523809523808,0.0010011154489872887,9.163630536886807
1,2,21,33,0.05132653061224488,0.6677673782659862,6,3,False,1.707649005203642,-2,-0.030898773079015673,random-dag,0.06387226561865529,-0.004032258064516129,0.3333333333333333,0.23809523809523808,0.0010011154489872887,4.970738073937138
1,3,21,33,0.031678004535147415,0.6060565722377229,3,3,False,0.38939538216980907,-2,-0.021260311497131923,random-dag,0.06724653734775561,-0.004032258064516129,0.19047619047619047,0.09523809523809523,-0.0030729263576061427,8.569161606477904
1,4,21,33,0.06799319727891155,0.5099486782755945,6,3,False,2.57669653416788,-1,-0.008688695212935749,random-dag,0.10530569146980692,-0.0020161290322580645,0.3333333333333333,0.23809523809523808,0.0010011154489872887,6.138487340075482
1,5,21,33,0.05132653061224488,0.7007772750733436,6,3,False,1.8887526370869239,-2,-0.034566623053412404,random-dag,0.07756065359208468,-0.004032258064516129,0.3333333333333333,0.23809523809523808,0.0010011154489872887,7.044591734107835
1,6,21,33,0.06902494331065757,0.6336931360023452,6,3,False,0.016968680377090095,-2,0.003446386903355858,random-dag,0.14099953589230663,-0.004032258064516129,0.3333333333333333,0.23809523809523808,0.0010011154489872887,7.773387441930303
1,7,21,33,0.14513605442176875,0.5872309734715755,6,6,False,-2.0510956828338607,-1,0.017758171222902852,random-dag,0.19319880126147843,-0.0020161290322580645,0.47619047619047616,0.23809523809523808,0.005075157255580498,10.929475687642606
1,8,21,33,0.1252947845804989,0.48490096158963336,6,6,False,-1.073939425544772,-1,0.03092283924264494,random-dag,0.12074414811040574,-0.0020161290322580645,0.47619047619047616,0.23809523809523808,0.005075157255580498,5.23904228147822
1,9,21,33,0.10912698412698414,0.5493146018958406,6,2,False,-6.995454676382309,0,0.12123196520739243,random-dag,0.204708911228956,0.0,0.2857142857142857,0.23809523809523808,-0.0016842818221967093,6.656356866759294
1,10,21,33,0.08301587301587303,0.5011703102992129,6,2,False,-0.7603713173564302,-2,0.010686104089157322,random-dag,0.15229766157988398,-0.004032258064516129,0.2857142857142857,0.23809523809523808,-0.0016842818221967093,7.246358925236854
1,11,21,33,0.1474263038548753,0.566126542315513,6,4,False,0.8135302166498306,-1,-0.026381911902409017,random-dag,0.1561023745609956,-0.0020161290322580645,0.38095238095238093,0.23809523809523808,0.0027450161783990623,6.525038114805038
1,12,21,33,0.10431972789115648,0.5319574092827836,6,3,False,-0.09366338965665477,0,0.019132173482716897,random-dag,0.107532678835686,0.0,0.3333333333333333,0.23809523809523808,0.0010011154489872887,4.751914365862591
1,13,21,33,0.11458049886621317,0.5079225759881506,6,3,False,1.5233692842767113,0,-0.04127632146677618,random-dag,0.11053482268013311,0.0,0.3333333333333333,0.23809523809523808,0.0010011154489871776,5.682174112526351
1,14,21,33,0.11349206349206352,0.5417102322616903,6,3,False,-1.936828582140386,1,0.013345809836151412,random-dag,0.1153682577363208,0.0020161290322580645,0.3333333333333333,0.23809523809523808,0.0010011154489872887,5.052777206968426
1,15,21,33,0.08319727891156461,0.5487198572377011,6,3,False,1.2467182113759847,1,-0.015015887175630294,random-dag,0.08219774784663274,0.0020161290322580645,0.3333333333333333,0.23809523809523808,0.0010011154489872887,3.7540993160661014
1,16,21,33,0.06801587301587302,0.6957577722177901,6,3,False,-0.06885414508334264,0,-0.002124074545878041,random-dag,0.01458491422815653,0.0,0.3333333333333333,0.23809523809523808,0.0010011154489872887,1.607722797925924
1,17,21,33,0.06666666666666668,0.5642580046374553,6,2,False,-3.813001689554973,0,0.07149439796658552,random-dag,0.12791090061998547,0.0,0.2857142857142857,0.23809523809523808,-0.0016842818221967093,4.362719586381598
1,18,21,33,0.08780045351473922,0.5206897815014871,4,3,False,1.732645391197039,-1,-0.03764360815622092,random-dag,0.2845216719812297,-0.0020161290322580645,0.23809523809523808,0.14285714285714285,-0.001329025628194369,16.422805159357615
1,19,21,33,0.028571428571428574,0.6253487773761377,3,2,False,0.41330953113291713,-3,-0.026634696616764986,random-dag,0.09053531017331244,-0.006048387096774193,0.14285714285714285,0.09523809523809523,-0.00575832362879003,6.804762105272693
1,20,21,33,0.08089569160997731,0.7008531480308144,4,3,False,1.6862313728203375,0,-0.026772923944490157,random-dag,0.08216756354256827,0.0,0.23809523809523808,0.14285714285714285,-0.001329025628194369,3.5146131070678552
1,21,21,33,0.05928571428571429,0.6604674068073508,4,2,False,-4.477257718128811,-2,0.046820230871247315,random-dag,0.21866824599798101,-0.004032258064516129,0.19047619047619047,0.14285714285714285,-0.004014422899378367,11.445695597598307
1,22,21,33,0.08639455782312926,0.4889292798131033,4,2,False,-4.401646792855438,-1,0.05129821298722215,random-dag,0.21225081995650394,-0.0020161290322580645,0.19047619047619047,0.14285714285714285,-0.004014422899378367,9.941570197548442
1,23,21,33,0.060816326530612246,0.5741460850079798,3,2,False,1.2814663660003092,0,-0.023768052140969553,random-dag,0.05865979516700057,0.0,0.14285714285714285,0.09523809523809523,-0.00575832362879003,2.9316425777605306
1,24,21,33,0.05061224489795919,0.5615797980837589,3,2,False,-3.3464728651155227,0,0.053134644657225005,random-dag,0.10646922227907259,0.0,0.14285714285714285,0.09523809523809523,-0.005758323628790252,3.902910209864009
1,25,21,33,0.061111111111111116,0.6169609283510172,3,2,False,-2.4260169138701215,0,0.029459398159378314,random-dag,0.09421734883664115,0.0,0.14285714285714285,0.09523809523809523,-0.00575832362879003,3.392789972564814
1,26,21,33,0.05849206349206349,0.4698970688496825,3,3,False,0.0516802305009918,1,-0.029516464357166816,random-dag,0.17188043587965102,0.0020161290322580645,0.19047619047619047,0.09523809523809523,-0.0030729263576059207,10.09502595329488
1,27,21,33,0.0688095238095238,0.5378167598960656,3,2,False,-1.5938646844475954,-2,0.007274002656824763,random-dag,0.140263013547509,-0.004032258064516129,0.14285714285714285,0.09523809523809523,-0.00575832362879003,6.906647819186945
1,28,21,33,0.03920634920634922,0.5434683476527808,3,2,False,-0.14684129311910965,-5,-0.01743554118153856,random-dag,0.12343328537529133,-0.010080645161290322,0.14285714285714285,0.09523809523809523,-0.005758323628789919,8.86504783500145
1,29,21,33,0.09306122448979592,0.5044838729597892,4,2,False,-2.7583277530282473,-1,0.02321376113243967,random-dag,0.18209688724395198,-0.0020161290322580645,0.19047619047619047,0.14285714285714285,-0.004014422899378367,7.9749221183267665
1,30,21,33,0.08174603174603175,0.5973692450545238,4,2,False,-0.5112698441843193,0,-0.008678980533406766,random-dag,0.08143678632872813,0.0,0.19047619047619047,0.14285714285714285,-0.004014422899378145,3.722476100123383
1,31,21,33,0.07182539682539682,0.5569778611843058,4,2,False,-0.6979599772853504,0,-0.0027025991269922778,random-dag,0.09040868041986012,0.0,0.19047619047619047,0.14285714285714285,-0.004014422899378145,4.452551903758691
1,32,21,33,0.04007936507936509,0.5948382194750852,2,2,False,-1.7768818707951226,0,0.027001407433195235,random-dag,0.054633117509291354,0.0,0.09523809523809523,0.047619047619047616,-0.008443720899973917,1.6157308143508664
2,0,57,95,0.0303422246091419,0.815393903724087,8,7,False,-0.0836289262675507,0,0.001463574257898781,random-dag,0.00897381679628117,0.0,0.22807017543859648,0.12280701754385964,0.0017170157835439959,2.748882835409865
2,1,57,95,0.014803377491347415,0.7813941697032818,7,5,False,0.4521923086857953,0,-0.0026333698210050938,random-dag,0.011066327428719247,0.0,0.17543859649122806,0.10526315789473684,0.0010432183110766768,3.564829011663117
2,2,57,95,0.016332497911445282,0.797227545948326,7,6,False,0.13095434296482722,3,-0.0008636025607218767,random-dag,0.00994799012244841,0.0006863417982155113,0.19298245614035087,0.10526315789473684,0.0013081266399285196,3.7263468122315873
2,3,57,95,0.00869360902255639,0.8375007545835974,7,6,False,0.002650495771831629,-2,-4.641337842248294e-05,random-dag,0.0015660771899120697,-0.0004575611988103409,0.19298245614035087,0.10526315789473684,0.0013081266399285196,1.1155514845828816
2,4,57,95,0.02808583959899749,0.7057096737520965,7,5,False,0.6252166856374117,2,-0.000732598780840088,random-dag,0.023810805140515635,0.0004575611988103409,0.17543859649122806,0.10526315789473684,0.0010432183110766768,7.382530177353368
2,5,57,95,0.032963360782909644,0.7036555922099416,7,5,False,-0.21507187846066245,1,-0.0004237422303635108,random-dag,0.0262055053205741,0.00022878059940517045,0.17543859649122806,0.10526315789473684,0.0010432183110767879,10.442354127525634
2,6,57,95,0.03434180689819787,0.7802053750242186,7,3,False,0.7725433813378686,-4,-0.00660737741166717,random-dag,0.0357161694049837,-0.0009151223976206818,0.14035087719298245,0.10526315789473684,0.0002637490681945964,13.161077994423376
2,7,57,95,0.02916219119226638,0.6521764881291904,8,6,False,1.0900881530229753,1,-0.004380698868766575,random-dag,0.019498138554330153,0.00022878059940517045,0.21052631578947367,0.12280701754385964,0.001496717959207583,5.537758071530765
2,8,57,95,0.03106203007518796,0.7235114717669625,8,6,False,0.04204297311440541,3,0.00011552070197673459,random-dag,0.035237781259225,0.0006863417982155113,0.21052631578947367,0.12280701754385964,0.001496717959207583,15.240575307011605
2,9,57,95,0.025705633130445153,0.7957765735488986,8,5,False,0.9812964900029044,-2,-0.005722729604521193,random-dag,0.024537191278895188,-0.0004575611988103409,0.19298245614035087,0.12280701754385964,0.0012318096303559622,7.399306148078009
2,10,57,95,0.07775390858097625,0.7390117396942915,8,5,False,-0.42643782654056395,-10,0.008713136516353914,random-dag,0.08693894325251147,-0.0022878059940517046,0.19298245614035087,0.12280701754385964,0.0012318096303558512,22.719187787943508
2,11,57,95,0.0412720790070414,0.636005912184004,8,3,False,1.2022442804585296,-1,-0.010122795259029427,random-dag,0.05877359623359155,-0.00022878059940517045,0.15789473684210525,0.12280701754385964,0.0004523403874736598,17.119977026438345
2,12,57,95,0.04887814775032819,0.6659982483392569,8,2,False,-8.14536750721581,2,0.04262000891712886,random-dag,0.10233257600534652,0.0004575611988103409,0.14035087719298245,0.12280701754385964,-0.00023605919563340905,9.239736264146066
2,13,57,95,0.040219596610574046,0.6632064962261185,8,2,False,-9.175624108975569,0,0.04782245444891581,random-dag,0.1286491444420627,0.0,0.14035087719298245,0.12280701754385964,-0.00023605919563340905,23.508497519286323
2,14,57,95,0.012369465329991645,0.8928365585643664,6,6,False,-0.0451379701063388,0,0.00027024556041982395,random-dag,0.0010210064131025718,0.0,0.17543859649122806,0.08771929824561403,0.0010878288155921068,2.120394396780731
2,15,57,95,0.010594939730278075,0.7312292000650451,6,5,False,0.16383034334194235,-5,-0.0007133255732235666,random-dag,0.008551125269471393,-0.0011439029970258523,0.15789473684210525,0.08771929824561403,0.000822920486740486,3.9819874786210527
2,16,57,95,0.04146527031865377,0.8294628098067904,6,6,False,0.6587908594225098,4,-0.006038500049328377,random-dag,0.03701377657266209,0.0009151223976206818,0.17543859649122806,0.08771929824561403,0.0010878288155921068,12.056991113910398
2,17,57,95,0.0617279806659506,0.7321444536713347,6,5,False,-0.02860098991061477,1,-0.0011966084726874326,random-dag,0.05638496276053484,0.00022878059940517045,0.15789473684210525,0.08771929824561403,0.000822920486740375,20.997492761888804
2,18,57,95,0.011267752715121133,0.8284919992429729,6,5,False,0.03097389255040639,-2,0.00033441204914719247,random-dag,0.006391306410773441,-0.0004575611988103409,0.15789473684210525,0.08771929824561403,0.000822920486740486,2.354631706073704
2,19,57,95,0.032043650793650784,0.7089101861980477,6,5,False,0.6482568376879385,-5,-0.0015228129465192919,random-dag,0.026580323653311304,-0.0011439029970258523,0.15789473684210525,0.08771929824561403,0.000822920486740486,11.001716301939346
2,20,57,95,0.035829156223893065,0.7091887166248604,6,4,False,-0.5531104321600822,-2,0.001408338917216756,random-dag,0.060253162093992556,-0.0004575611988103409,0.14035087719298245,0.08771929824561403,0.0004904988922600495,23.812393419166426
2,21,57,95,0.03991973982575485,0.7176972713032986,5,4,False,1.358978451089314,-3,-0.0056708681308145215,random-dag,0.027976739153966847,-0.0006863417982155113,0.12280701754385964,0.07017543859649122,0.0002255905634080957,7.2570191969846265
2,22,57,95,0.04182852965747703,0.683487018303821,5,5,False,1.6723338968636199,-10,-0.00281394959221809,random-dag,0.06707593816712736,-0.0022878059940517046,0.14035087719298245,0.07017543859649122,0.0005580121578886432,24.063502615844605
2,23,57,95,0.048558897243107774,0.6692692780361008,5,3,False,0.8367438496231898,-8,-0.0020943200747270407,random-dag,0.07479726171923688,-0.0018302447952413636,0.10526315789473684,0.07017543859649122,-0.00022145708499354821,22.65296139574434
2,24,57,95,0.02007101086048454,0.7948242569401658,5,4,False,-0.050609069731223144,-2,-0.0006000285535402994,random-dag,0.004058189356586844,-0.0004575611988103409,0.12280701754385964,0.07017543859649122,0.0002255905634082067,1.4766825491147066
2,25,57,95,0.028999582289055956,0.6426871635902968,5,3,False,2.40295041079537,-2,-0.019704991186496545,random-dag,0.08606612710789262,-0.0004575611988103409,0.10526315789473684,0.07017543859649122,-0.00022145708499354821,20.665581088843776
2,26,57,95,0.05916875522138678,0.8034452862336718,6,5,False,0.1535537339895825,1,-0.004398614556330616,random-dag,0.05937434406313901,0.00022878059940517045,0.15789473684210525,0.08771929824561403,0.000822920486740486,20.74215532688241
2,27,57,95,0.04269005847953217,0.6997153919045282,5,5,False,0.10824657842596253,2,-0.003680852964686565,random-dag,0.07063026285359779,0.0004575611988103409,0.14035087719298245,0.07017543859649122,0.0005580121578886432,21.455370429435412
2,28,57,95,0.060776942355889714,0.6540072747228698,5,2,False,-15.309219515746804,-3,0.07870724083388661,random-dag,0.17443652498152679,-0.0006863417982155113,0.08771929824561403,0.07017543859649122,-0.0009098566681007281,19.39659474734241
2,29,57,95,0.02567579663444325,0.6857080347802578,6,4,False,-0.1670945684046785,-5,-0.002504503789855339,random-dag,0.0305783483429258,-0.0011439029970258523,0.14035087719298245,0.08771929824561403,0.0004904988922600495,11.55109747328081
2,30,57,95,0.08039593030194533,0.6042286908799468,6,5,False,0.04533386185556765,-3,-0.0006436095986004919,random-dag,0.07639166145606885,-0.0006863417982155113,0.15789473684210525,0.08771929824561403,0.000822920486740375,21.982095452810622
2,31,57,95,0.03505340732784341,0.6292316449077867,6,3,False,0.1529756874759869,3,-0.005230270961079919,random-dag,0.030626218714019895,0.0006863417982155113,0.12280701754385964,0.08771929824561403,4.345124385818355e-05,11.307673613644392
2,32,57,95,0.05460675498269483,0.6019866287615914,6,2,False,-17.605635066876346,1,0.08962727450572477,random-dag,0.19365329033626186,0.00022878059940517045,0.10526315789473684,0.08771929824561403,-0.0006449483392488853,18.692298013072012
2,33,57,95,0.03724937343358395,0.7882168366586935,4,3,False,-1.5782360794590318,0,0.008504197738143704,random-dag,0.06745948882704383,0.0,0.08771929824561403,0.05263157894736842,-0.0005538786794738737,19.65673808331545
2,34,57,95,0.03862781954887218,0.6911910752239452,3,2,False,-3.1658713109708856,-1,0.0066501880272757385,random-dag,0.08847046717190968,-0.00022878059940517045,0.05263157894736842,0.03508771929824561,-0.0016893259109828085,24.161118697231814
2,35,57,95,0.057593388232485984,0.59544674384898,5,4,False,-6.047217532956353,-1,0.0397921825789892,random-dag,0.14394871779879148,-0.00022878059940517045,0.12280701754385964,0.07017543859649122,0.0002255905634082067,27.915072474013797
2,36,57,95,0.05969984485022078,0.610744230304326,4,2,False,-23.42544389070079,-3,0.11924160039697174,random-dag,0.2731358439006482,-0.0006863417982155113,0.07017543859649122,0.05263157894736842,-0.0012422782625811646,38.336406288130945
2,37,57,95,0.08129699248120302,0.6635132715633542,5,3,False,-4.393157495193492,1,0.011271534961182494,random-dag,0.3538971978291025,0.00022878059940517045,0.10526315789473684,0.07017543859649122,-0.0002214570849934372,83.40373119332274
2,38,57,95,0.06013023630504834,0.6351845600811927,5,3,False,-0.9192605091483301,-8,0.002416344374021051,random-dag,0.0967491411459987,-0.0018302447952413636,0.10526315789473684,0.07017543859649122,-0.0002214570849934372,33.98647396809358
2,39,57,95,0.0589703425229741,0.6984918496348556,5,3,False,-1.128681553331461,-2,0.006915086429648831,random-dag,0.06671536604870709,-0.0004575611988103409,0.10526315789473684,0.07017543859649122,-0.00022145708499354821,18.93524174622418
2,40,57,95,0.025179764888411508,0.8383313289560574,5,4,False,0.09842178226531928,1,-0.0007777477276791345,random-dag,0.0033730830331685944,0.00022878059940517045,0.12280701754385964,0.07017543859649122,0.00022559056340831773,2.774586029877992
2,41,57,95,0.03774092970521542,0.6899019866570573,5,3,False,-0.1856407073357218,5,0.0006931609511967585,random-dag,0.05087174794750171,0.0011439029970258523,0.10526315789473684,0.07017543859649122,-0.0002214570849934372,15.01802624998614
2,42,57,95,0.028702709153836967,0.6098928519333209,5,2,False,1.2710444883191485,-2,-0.009193220360247167,random-dag,0.04168700491116704,-0.0004575611988103409,0.08771929824561403,0.07017543859649122,-0.000909856668100617,13.841778795825206
2,43,57,95,0.023997493734335837,0.8638181798367107,5,5,False,0.14141903468160422,0,-0.0007025216061234962,random-dag,0.0050436402424727505,0.0,0.14035087719298245,0.07017543859649122,0.0005580121578887542,2.755851559229204
2,44,57,95,0.014120121732903688,0.7413298839155035,4,3,False,0.11617004416680743,-4,-0.002137874890146274,random-dag,0.006729398744806647,-0.0009151223976206818,0.08771929824561403,0.05263157894736842,-0.0005538786794739847,3.0996767510022303
2,45,57,95,0.013703156701277005,0.809614188644344,4,3,False,0.08081149250267572,-1,-0.0015097378078312573,random-dag,0.010235602450381225,-0.00022878059940517045,0.08771929824561403,0.05263157894736842,-0.0005538786794739847,3.916191819134322
2,46,57,95,0.08048096431555077,0.6545981750578818,5,4,False,-2.2579033364458496,-10,0.012794034768788431,random-dag,0.11651847546187892,-0.0022878059940517046,0.12280701754385964,0.07017543859649122,0.0002255905634082067,29.07258508998844
2,47,57,95,0.12448830409356723,0.6570984272790246,5,4,False,-9.984769179511801,-12,0.06017380038665093,random-dag,0.2931965783645351,-0.002745367192862045,0.12280701754385964,0.07017543859649122,0.0002255905634080957,74.09633922604708
2,48,57,95,0.05255400405776345,0.6075355827659822,5,2,False,-13.099714828489908,-1,0.06348749938118037,random-dag,0.1740686839304285,-0.00022878059940517045,0.08771929824561403,0.07017543859649122,-0.0009098566681007281,24.039231644847447
2,49,57,95,0.04728487886382624,0.6537641175557067,4,3,False,-1.8441008757343411,-4,-0.00044859647715228546,random-dag,0.08766380003306422,-0.0009151223976206818,0.08771929824561403,0.05263157894736842,-0.0005538786794738737,26.112505142273033
2,50,57,95,0.02436299081035922,0.6720834746839729,4,3,False,0.27398018998738394,-2,-0.008675726900034375,random-dag,0.05254826261971255,-0.0004575611988103409,0.08771929824561403,0.05263157894736842,-0.0005538786794738737,21.349227437622794
2,51,57,95,0.02613826232247285,0.8054436742615508,3,3,False,0.15771433309487293,2,-0.00205540286254291,random-dag,0.007572278057182445,0.0004575611988103409,0.07017543859649122,0.03508771929824561,-0.0010009263278757397,2.4310923147978283
2,52,57,95,0.0290204678362573,0.6891444448256305,3,3,False,-4.225725413327922,5,0.01994817886405048,random-dag,0.04699096456330711,0.0011439029970258523,0.07017543859649122,0.03508771929824561,-0.0010009263278757397,5.965408608857558
2,53,57,95,0.04880952380952383,0.6551674868743776,3,3,False,-8.891655317958168,1,0.03634922512151684,random-dag,0.12935297194222894,0.00022878059940517045,0.07017543859649122,0.03508771929824561,-0.0010009263278757397,26.03507598543954
2,54,57,95,0.015841687552213872,0.8367335327421545,3,3,False,-0.01462935324431669,0,0.0001429250794804382,random-dag,0.0011951654662702249,0.0,0.07017543859649122,0.03508771929824561,-0.0010009263278757397,1.6407571860916903
2,55,57,95,0.024770258980785293,0.7025763816436709,3,2,False,-0.07502154707836439,2,-0.009369885034576309,random-dag,0.06276962607002629,0.0004575611988103409,0.05263157894736842,0.03508771929824561,-0.0016893259109828085,20.69060346429706
2,56,57,95,0.02653508771929823,0.5853577503299725,3,2,False,-1.8993066726433199,-6,-0.007377719574188868,random-dag,0.14153974488373142,-0.0013726835964310226,0.05263157894736842,0.03508771929824561,-0.0016893259109828085,36.81147145411859
2,57,57,95,0.02872657835063849,0.7135669620758046,3,3,False,0.5951828572553097,-7,-0.008662437177555271,random-dag,0.08772976763978164,-0.001601464195836193,0.07017543859649122,0.03508771929824561,-0.0010009263278757397,35.90187426496013
2,58,57,95,0.06294605561522855,0.7835942850066512,6,4,False,0.542316431248338,4,-0.004519285122812355,random-dag,0.039412120601611304,0.0009151223976206818,0.14035087719298245,0.08771929824561403,0.0004904988922599385,8.648144227465416
2,59,57,95,0.027682300990571656,0.6372361761678114,4,2,False,0.12733250767098525,0,-0.004937300884923834,random-dag,0.0255427003324729,0.0,0.07017543859649122,0.05263157894736842,-0.0012422782625811646,7.857774554759981
2,60,57,95,0.054955841985917186,0.7265681829319679,4,3,False,-3.3890338988103963,0,0.018402078386195064,random-dag,0.04950198169331914,0.0,0.08771929824561403,0.05263157894736842,-0.0005538786794739847,7.273389381585269
2,61,57,95,0.04626148705096072,0.6753583888204547,6,3,False,2.3297852763662945,0,-0.022039211403928394,random-dag,0.1355102631675413,0.0,0.12280701754385964,0.08771929824561403,4.345124385818355e-05,40.93597808777365
2,62,57,95,0.03383757011576559,0.7121006351389456,6,3,False,-0.41535145397563156,2,-0.0018127769409108652,random-dag,0.04960276568174873,0.0004575611988103409,0.12280701754385964,0.08771929824561403,4.345124385807253e-05,14.333433583900822
2,63,57,95,0.046759756534192606,0.7126607411884275,6,3,False,-0.18984598781111117,-1,0.0019522557664736206,random-dag,0.054934477025733064,-0.00022878059940517045,0.12280701754385964,0.08771929824561403,4.345124385807253e-05,14.748618967422724
2,64,57,95,0.05390708915145005,0.5841539848858512,6,2,False,0.038015112750088065,0,-0.001978234890594288,random-dag,0.14673683544646024,0.0,0.10526315789473684,0.08771929824561403,-0.0006449483392489963,39.956446244594396
2,65,57,95,0.05661027568922306,0.6200200800881791,6,2,False,-16.220239324940792,-9,0.0838409154424013,random-dag,0.22036241787088928,-0.002059025394646534,0.10526315789473684,0.08771929824561403,-0.0006449483392489963,36.818176985308206
2,66,57,95,0.015145005370569287,0.7390296283966479,3,2,False,0.2582045548916767,1,-0.002489276108235683,random-dag,0.00746960287940048,0.00022878059940517045,0.05263157894736842,0.03508771929824561,-0.0016893259109828085,1.9466968873028807
